"","report_week","BC.active","AB.active","SK.active","MB.active","ON.active","QC.active","NB.active","NS.active"
"111",2022-03-13,0,15.2394354410216,0,42.6764126084917,10.7316370897264,15.3189736375914,53.9160210832684,0
"112",2022-03-20,0,7.74657063541028,0,27.8980411289803,11.4818595842695,17.695938046733,57.5924032608672,0
"113",2022-03-27,0,0,0,0,13.9267854276651,25.5829640504739,65.3368535269586,0
"114",2022-04-03,0,0,0,0,17.9923699536346,34.1465299067081,77.4718295849295,0
"115",2022-04-10,0,0,0,0,22.3459059595764,36.7484525587044,71.2595088586601,0
"116",2022-04-17,0,0,0,0,22.745553576654,33.6401657197939,58.0569609691366,0
"117",2022-04-24,0,0,0,0,21.8187853680035,10.687930965294,38.4125461916106,0
"118",2022-05-01,0,0,0,0,18.450575770841,0,28.363525333516,0
"119",2022-05-08,0,0,0,0,14.7268549851278,0,23.4847584992199,0
"120",2022-05-15,0,0,0,0,11.9833307162819,0,19.6371275977885,0
"121",2022-05-22,0,0,0,0,9.08745833668753,0,14.9223223075875,0
"122",2022-05-29,0,0,0,0,4.97154279573127,0,7.87926309123622,0
